full_date,day_of_week,is_weekend,is_holiday,holiday_name,hour,period_of_day,is_peak_hour,zone_name,avg_speed_kmh,congestion_index
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,6,Morning,0,Jayanagar,11.2,0.53
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,6,Morning,0,Hebbal,20.3,0.4
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,6,Morning,0,Electronic City,28.0,0.13
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,6,Morning,0,HSR Layout,20.8,0.29
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,MG Road / Central,19.5,0.3
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,Indiranagar,10.6,0.65
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,Whitefield,18.1,0.34
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,Koramangala,23.0,0.31
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,Jayanagar,26.5,0.09
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,Hebbal,22.6,0.25
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,Electronic City,23.9,0.23
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,7,Morning,0,HSR Layout,21.5,0.33
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,MG Road / Central,12.0,0.58
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,Indiranagar,6.5,0.84
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,Whitefield,19.1,0.39
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,Koramangala,16.2,0.46
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,Jayanagar,5.0,0.78
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,Hebbal,18.0,0.45
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,Electronic City,17.8,0.36
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,8,Morning,1,HSR Layout,10.1,0.62
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,MG Road / Central,11.3,0.67
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,Indiranagar,8.0,0.75
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,Whitefield,15.5,0.51
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,Koramangala,10.4,0.69
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,Jayanagar,14.9,0.49
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,Hebbal,17.0,0.43
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,Electronic City,14.2,0.45
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,9,Morning,1,HSR Layout,13.0,0.58
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,MG Road / Central,5.3,0.79
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,Indiranagar,8.6,0.75
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,Whitefield,10.2,0.6
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,Koramangala,9.2,0.72
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,Jayanagar,9.3,0.55
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,Hebbal,17.3,0.57
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,Electronic City,13.3,0.51
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,10,Morning,1,HSR Layout,12.8,0.59
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,MG Road / Central,11.2,0.54
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,Indiranagar,16.5,0.49
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,Whitefield,23.7,0.23
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,Koramangala,16.0,0.52
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,Jayanagar,28.3,0.11
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,Hebbal,22.9,0.24
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,Electronic City,21.9,0.26
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,11,Morning,1,HSR Layout,18.0,0.39
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,MG Road / Central,21.2,0.27
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,Indiranagar,19.8,0.42
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,Whitefield,18.6,0.32
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,Koramangala,9.6,0.7
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,Jayanagar,17.6,0.4
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,Hebbal,22.3,0.31
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,Electronic City,20.2,0.4
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,12,Afternoon,0,HSR Layout,18.7,0.35
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,MG Road / Central,20.7,0.33
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,Indiranagar,14.2,0.51
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,Whitefield,21.6,0.38
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,Koramangala,19.6,0.29
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,Jayanagar,23.6,0.23
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,Hebbal,27.1,0.19
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,Electronic City,21.1,0.3
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,13,Afternoon,0,HSR Layout,25.0,0.08
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,MG Road / Central,12.7,0.43
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,Indiranagar,14.0,0.52
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,Whitefield,15.4,0.64
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,Koramangala,18.4,0.38
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,Jayanagar,22.3,0.37
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,Hebbal,24.8,0.05
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,Electronic City,25.9,0.18
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,14,Afternoon,0,HSR Layout,22.9,0.31
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,MG Road / Central,17.7,0.26
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,Indiranagar,13.3,0.5
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,Whitefield,28.8,0.05
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,Koramangala,14.9,0.5
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,Jayanagar,23.8,0.2
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,Hebbal,21.1,0.21
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,Electronic City,26.1,0.16
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,15,Afternoon,0,HSR Layout,21.7,0.29
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,MG Road / Central,21.2,0.28
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,Indiranagar,26.2,0.14
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,Whitefield,14.4,0.42
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,Koramangala,20.8,0.33
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,Jayanagar,17.1,0.4
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,Hebbal,21.1,0.17
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,Electronic City,26.2,0.26
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,16,Afternoon,0,HSR Layout,21.5,0.28
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,MG Road / Central,7.8,0.74
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,Indiranagar,13.6,0.6
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,Whitefield,12.7,0.58
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,Koramangala,15.1,0.58
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,Jayanagar,10.0,0.63
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,Hebbal,8.9,0.67
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,Electronic City,14.8,0.46
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,17,Evening,1,HSR Layout,20.8,0.34
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,MG Road / Central,13.1,0.48
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,Indiranagar,16.3,0.45
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,Whitefield,13.4,0.53
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,Koramangala,10.4,0.57
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,Jayanagar,10.7,0.61
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,Hebbal,10.6,0.59
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,Electronic City,15.5,0.57
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,18,Evening,1,HSR Layout,10.6,0.62
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,MG Road / Central,7.6,0.73
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,Indiranagar,8.3,0.7
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,Whitefield,14.5,0.53
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,Koramangala,10.5,0.58
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,Jayanagar,15.3,0.38
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,Hebbal,18.2,0.4
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,Electronic City,17.7,0.44
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,19,Evening,1,HSR Layout,9.4,0.55
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,MG Road / Central,8.3,0.78
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,Indiranagar,13.4,0.58
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,Whitefield,16.8,0.45
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,Koramangala,10.0,0.55
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,Jayanagar,14.6,0.5
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,Hebbal,12.6,0.5
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,Electronic City,15.5,0.5
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,20,Evening,1,HSR Layout,14.0,0.54
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,MG Road / Central,22.8,0.32
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,Indiranagar,23.2,0.26
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,Whitefield,19.2,0.39
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,Koramangala,17.7,0.38
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,Jayanagar,15.9,0.37
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,Hebbal,25.2,0.13
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,Electronic City,18.8,0.4
2026-09-15 00:00:00,Tuesday,0,1,Ganesh Chaturthi,21,Night,0,HSR Layout,25.4,0.13
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,MG Road / Central,18.8,0.33
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,Indiranagar,11.7,0.52
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,Whitefield,18.4,0.44
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,Koramangala,13.1,0.53
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,Jayanagar,20.2,0.23
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,Hebbal,25.4,0.19
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,Electronic City,15.6,0.41
2026-09-16 00:00:00,Wednesday,0,0,,6,Morning,0,HSR Layout,23.5,0.21
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,MG Road / Central,24.2,0.23
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,Indiranagar,20.2,0.31
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,Whitefield,22.5,0.2
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,Koramangala,17.6,0.4
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,Jayanagar,22.4,0.21
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,Hebbal,24.7,0.29
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,Electronic City,24.0,0.27
2026-09-16 00:00:00,Wednesday,0,0,,7,Morning,0,HSR Layout,27.8,0.08
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,MG Road / Central,10.0,0.57
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,Indiranagar,14.0,0.61
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,Whitefield,10.6,0.66
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,Koramangala,14.1,0.52
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,Jayanagar,12.8,0.59
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,Hebbal,18.4,0.33
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,Electronic City,14.8,0.54
2026-09-16 00:00:00,Wednesday,0,0,,8,Morning,1,HSR Layout,21.1,0.29
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,MG Road / Central,10.2,0.72
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,Indiranagar,7.7,0.78
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,Whitefield,12.6,0.45
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,Koramangala,12.4,0.65
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,Jayanagar,9.9,0.72
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,Hebbal,12.7,0.6
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,Electronic City,15.2,0.48
2026-09-16 00:00:00,Wednesday,0,0,,9,Morning,1,HSR Layout,5.6,0.75
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,MG Road / Central,5.0,0.89
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,Indiranagar,5.0,0.86
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,Whitefield,9.9,0.62
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,Koramangala,14.5,0.53
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,Jayanagar,8.2,0.67
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,Hebbal,18.7,0.37
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,Electronic City,14.9,0.54
2026-09-16 00:00:00,Wednesday,0,0,,10,Morning,1,HSR Layout,10.0,0.66
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,MG Road / Central,11.8,0.62
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,Indiranagar,16.0,0.36
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,Whitefield,22.8,0.22
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,Koramangala,15.5,0.52
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,Jayanagar,27.1,0.11
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,Hebbal,23.1,0.33
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,Electronic City,20.8,0.36
2026-09-16 00:00:00,Wednesday,0,0,,11,Morning,1,HSR Layout,23.1,0.26
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,MG Road / Central,10.8,0.55
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,Indiranagar,17.7,0.36
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,Whitefield,23.6,0.3
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,Koramangala,15.4,0.33
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,Jayanagar,25.8,0.2
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,Hebbal,21.4,0.31
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,Electronic City,20.9,0.22
2026-09-16 00:00:00,Wednesday,0,0,,12,Afternoon,0,HSR Layout,19.0,0.31
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,MG Road / Central,11.3,0.66
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,Indiranagar,18.9,0.33
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,Whitefield,22.4,0.24
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,Koramangala,14.4,0.53
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,Jayanagar,28.9,0.16
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,Hebbal,23.9,0.26
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,Electronic City,25.4,0.18
2026-09-16 00:00:00,Wednesday,0,0,,13,Afternoon,0,HSR Layout,17.6,0.29
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,MG Road / Central,13.3,0.64
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,Indiranagar,17.2,0.35
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,Whitefield,21.4,0.29
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,Koramangala,17.1,0.44
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,Jayanagar,23.6,0.31
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,Hebbal,18.4,0.32
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,Electronic City,20.9,0.41
2026-09-16 00:00:00,Wednesday,0,0,,14,Afternoon,0,HSR Layout,8.9,0.63
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,MG Road / Central,13.0,0.43
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,Indiranagar,14.9,0.47
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,Whitefield,14.0,0.48
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,Koramangala,23.1,0.2
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,Jayanagar,30.0,0.05
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,Hebbal,28.6,0.05
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,Electronic City,27.9,0.05
2026-09-16 00:00:00,Wednesday,0,0,,15,Afternoon,0,HSR Layout,17.3,0.45
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,MG Road / Central,21.0,0.3
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,Indiranagar,18.9,0.4
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,Whitefield,28.6,0.09
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,Koramangala,26.5,0.08
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,Jayanagar,25.5,0.19
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,Hebbal,19.6,0.25
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,Electronic City,26.4,0.13
2026-09-16 00:00:00,Wednesday,0,0,,16,Afternoon,0,HSR Layout,21.6,0.24
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,MG Road / Central,12.1,0.64
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,Indiranagar,10.7,0.64
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,Whitefield,5.0,0.81
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,Koramangala,17.2,0.48
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,Jayanagar,15.3,0.47
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,Hebbal,15.8,0.46
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,Electronic City,9.3,0.74
2026-09-16 00:00:00,Wednesday,0,0,,17,Evening,1,HSR Layout,7.6,0.65
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,MG Road / Central,7.5,0.56
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,Indiranagar,13.8,0.6
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,Whitefield,11.2,0.61
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,Koramangala,7.7,0.7
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,Jayanagar,14.3,0.57
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,Hebbal,19.9,0.36
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,Electronic City,9.3,0.66
2026-09-16 00:00:00,Wednesday,0,0,,18,Evening,1,HSR Layout,16.6,0.63
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,MG Road / Central,10.2,0.69
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,Indiranagar,12.0,0.61
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,Whitefield,12.2,0.61
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,Koramangala,13.1,0.58
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,Jayanagar,9.1,0.73
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,Hebbal,9.6,0.67
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,Electronic City,11.4,0.64
2026-09-16 00:00:00,Wednesday,0,0,,19,Evening,1,HSR Layout,17.6,0.44
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,MG Road / Central,11.3,0.58
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,Indiranagar,8.9,0.72
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,Whitefield,19.9,0.41
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,Koramangala,5.5,0.77
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,Jayanagar,18.7,0.37
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,Hebbal,15.3,0.5
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,Electronic City,10.8,0.51
2026-09-16 00:00:00,Wednesday,0,0,,20,Evening,1,HSR Layout,14.3,0.5
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,MG Road / Central,14.3,0.48
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,Indiranagar,8.1,0.6
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,Whitefield,17.3,0.41
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,Koramangala,15.1,0.5
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,Jayanagar,17.6,0.39
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,Hebbal,29.3,0.12
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,Electronic City,23.4,0.24
2026-09-16 00:00:00,Wednesday,0,0,,21,Night,0,HSR Layout,16.0,0.4
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,MG Road / Central,14.7,0.47
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,Indiranagar,18.6,0.38
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,Whitefield,26.3,0.07
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,Koramangala,14.9,0.56
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,Jayanagar,23.2,0.24
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,Hebbal,26.3,0.21
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,Electronic City,23.7,0.23
2026-09-17 00:00:00,Thursday,0,0,,6,Morning,0,HSR Layout,16.8,0.39
2026-09-17 00:00:00,Thursday,0,0,,7,Morning,0,MG Road / Central,9.3,0.59
2026-09-17 00:00:00,Thursday,0,0,,7,Morning,0,Indiranagar,11.4,0.6
2026-09-17 00:00:00,Thursday,0,0,,7,Morning,0,Whitefield,19.6,0.22
2026-09-17 00:00:00,Thursday,0,0,,7,Morning,0,Koramangala,17.6,0.35
2026-09-17 00:00:00,Thursday,0,0,,7,Morning,0,Jayanagar,24.4,0.18
2026-09-17 00:00:00,Thursday,0,0,,7,Morning,0,Hebbal,19.5,0.36
